"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2001","2001","RATIO","Ratio","0","Units",,,32.4,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2002","2002","RATIO","Ratio","0","Units",,,31.86,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2003","2003","RATIO","Ratio","0","Units",,,31.34,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2004","2004","RATIO","Ratio","0","Units",,,30.84,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2005","2005","RATIO","Ratio","0","Units",,,30.36,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2006","2006","RATIO","Ratio","0","Units",,,29.89,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2007","2007","RATIO","Ratio","0","Units",,,29.44,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2008","2008","RATIO","Ratio","0","Units",,,29,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2009","2009","RATIO","Ratio","0","Units",,,28.58,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2010","2010","RATIO","Ratio","0","Units",,,28.17,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2011","2011","RATIO","Ratio","0","Units",,,27.78,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2012","2012","RATIO","Ratio","0","Units",,,27.4,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2013","2013","RATIO","Ratio","0","Units",,,27.03,,
"US241","New Orleans","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2014","2014","RATIO","Ratio","0","Units",,,26.67,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2000","2000","PER","Persons","0","Units",,,429445,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2001","2001","PER","Persons","0","Units",,,439314,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2002","2002","PER","Persons","0","Units",,,449441,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2003","2003","PER","Persons","0","Units",,,459844,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2004","2004","PER","Persons","0","Units",,,470529,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2005","2005","PER","Persons","0","Units",,,481511,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2006","2006","PER","Persons","0","Units",,,492774,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2007","2007","PER","Persons","0","Units",,,504370,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2008","2008","PER","Persons","0","Units",,,516271,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2009","2009","PER","Persons","0","Units",,,528517,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2010","2010","PER","Persons","0","Units",,,541103,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2011","2011","PER","Persons","0","Units",,,554044,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2012","2012","PER","Persons","0","Units",,,567363,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2013","2013","PER","Persons","0","Units",,,581062,,
"ES002","Barcelona","POP_0_14","Population, Total, Youth (0-14)","2014","2014","PER","Persons","0","Units",,,595158,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2000","2000","PER","Persons","0","Units",,,2675805,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2001","2001","PER","Persons","0","Units",,,2672935,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2002","2002","PER","Persons","0","Units",,,2670026,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2003","2003","PER","Persons","0","Units",,,2667022,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2004","2004","PER","Persons","0","Units",,,2663996,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2005","2005","PER","Persons","0","Units",,,2660926,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2006","2006","PER","Persons","0","Units",,,2657824,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2007","2007","PER","Persons","0","Units",,,2654669,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2008","2008","PER","Persons","0","Units",,,2651498,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2009","2009","PER","Persons","0","Units",,,2648282,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2010","2010","PER","Persons","0","Units",,,2645063,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2011","2011","PER","Persons","0","Units",,,2641794,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2012","2012","PER","Persons","0","Units",,,2638502,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2013","2013","PER","Persons","0","Units",,,2635237,,
"IT002","Milan","POP_15_64","Population, Total, Working age (15-64)","2014","2014","PER","Persons","0","Units",,,2631983,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2000","2000","PER","Persons","0","Units",,,113446,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2001","2001","PER","Persons","0","Units",,,114175,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2002","2002","PER","Persons","0","Units",,,114910,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2003","2003","PER","Persons","0","Units",,,115510,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2004","2004","PER","Persons","0","Units",,,116108,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2005","2005","PER","Persons","0","Units",,,116711,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2006","2006","PER","Persons","0","Units",,,117313,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2007","2007","PER","Persons","0","Units",,,117913,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2008","2008","PER","Persons","0","Units",,,118519,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2009","2009","PER","Persons","0","Units",,,119121,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2010","2010","PER","Persons","0","Units",,,120819,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2011","2011","PER","Persons","0","Units",,,121566,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2012","2012","PER","Persons","0","Units",,,122316,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2013","2013","PER","Persons","0","Units",,,123068,,
"PL004","Wroclaw","POP_65MORE","Population, Total, Old (65more)","2014","2014","PER","Persons","0","Units",,,123819,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2000","2000","PER","Persons","0","Units",,,1412957,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2001","2001","PER","Persons","0","Units",,,1422135,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2002","2002","PER","Persons","0","Units",,,1431510,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2003","2003","PER","Persons","0","Units",,,1441299,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2004","2004","PER","Persons","0","Units",,,1451273,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2005","2005","PER","Persons","0","Units",,,1461621,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2006","2006","PER","Persons","0","Units",,,1472149,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2007","2007","PER","Persons","0","Units",,,1483024,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2008","2008","PER","Persons","0","Units",,,1494110,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2009","2009","PER","Persons","0","Units",,,1505562,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2010","2010","PER","Persons","0","Units",,,1517258,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2011","2011","PER","Persons","0","Units",,,1529393,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2012","2012","PER","Persons","0","Units",,,1541848,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2013","2013","PER","Persons","0","Units",,,1554510,,
"UK001","London","POP_65MORE","Population, Total, Old (65more)","2014","2014","PER","Persons","0","Units",,,1567478,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2000","2000","PER","Persons","0","Units",,,206254,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2001","2001","PER","Persons","0","Units",,,213195,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2002","2002","PER","Persons","0","Units",,,220388,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2003","2003","PER","Persons","0","Units",,,227842,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2004","2004","PER","Persons","0","Units",,,235565,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2005","2005","PER","Persons","0","Units",,,243572,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2006","2006","PER","Persons","0","Units",,,251870,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2007","2007","PER","Persons","0","Units",,,260472,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2008","2008","PER","Persons","0","Units",,,269392,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2009","2009","PER","Persons","0","Units",,,278641,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2010","2010","PER","Persons","0","Units",,,288233,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2011","2011","PER","Persons","0","Units",,,298181,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2012","2012","PER","Persons","0","Units",,,308501,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2013","2013","PER","Persons","0","Units",,,319206,,
"US178","Charlotte","POP_0_14","Population, Total, Youth (0-14)","2014","2014","PER","Persons","0","Units",,,330311,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2000","2000","PER","Persons","0","Units",,,1486470,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2001","2001","PER","Persons","0","Units",,,1499480,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2002","2002","PER","Persons","0","Units",,,1512653,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2003","2003","PER","Persons","0","Units",,,1525973,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2004","2004","PER","Persons","0","Units",,,1539444,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2005","2005","PER","Persons","0","Units",,,1553076,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2006","2006","PER","Persons","0","Units",,,1566859,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2007","2007","PER","Persons","0","Units",,,1580807,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2008","2008","PER","Persons","0","Units",,,1594907,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2009","2009","PER","Persons","0","Units",,,1609178,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2010","2010","PER","Persons","0","Units",,,1622732,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2011","2011","PER","Persons","0","Units",,,1637146,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2012","2012","PER","Persons","0","Units",,,1651715,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2013","2013","PER","Persons","0","Units",,,1666438,,
"NL002","Amsterdam","POP_15_64","Population, Total, Working age (15-64)","2014","2014","PER","Persons","0","Units",,,1681311,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2000","2000","RATIO","Ratio","0","Units",,,27.1,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2001","2001","RATIO","Ratio","0","Units",,,26.49,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2002","2002","RATIO","Ratio","0","Units",,,25.9,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2003","2003","RATIO","Ratio","0","Units",,,25.32,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2004","2004","RATIO","Ratio","0","Units",,,24.76,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2005","2005","RATIO","Ratio","0","Units",,,24.22,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2006","2006","RATIO","Ratio","0","Units",,,23.68,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2007","2007","RATIO","Ratio","0","Units",,,23.16,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2008","2008","RATIO","Ratio","0","Units",,,22.66,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2009","2009","RATIO","Ratio","0","Units",,,22.16,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2010","2010","RATIO","Ratio","0","Units",,,21.68,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2011","2011","RATIO","Ratio","0","Units",,,21.21,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2012","2012","RATIO","Ratio","0","Units",,,20.76,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2013","2013","RATIO","Ratio","0","Units",,,20.31,,
"BE003","Ghent","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2014","2014","RATIO","Ratio","0","Units",,,19.88,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2000","2000","PER","Persons","0","Units",,,84521,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2001","2001","PER","Persons","0","Units",,,87439,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2002","2002","PER","Persons","0","Units",,,90444,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2003","2003","PER","Persons","0","Units",,,93535,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2004","2004","PER","Persons","0","Units",,,96717,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2005","2005","PER","Persons","0","Units",,,99990,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2006","2006","PER","Persons","0","Units",,,103452,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2007","2007","PER","Persons","0","Units",,,107011,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2008","2008","PER","Persons","0","Units",,,110676,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2009","2009","PER","Persons","0","Units",,,114444,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2010","2010","PER","Persons","0","Units",,,118317,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2011","2011","PER","Persons","0","Units",,,122235,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2012","2012","PER","Persons","0","Units",,,126256,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2013","2013","PER","Persons","0","Units",,,130379,,
"JP042","Yokkaichi","POP_65MORE","Population, Total, Old (65more)","2014","2014","PER","Persons","0","Units",,,134607,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2000","2000","PER","Persons","0","Units",,,1967255,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2001","2001","PER","Persons","0","Units",,,1961514,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2002","2002","PER","Persons","0","Units",,,1955444,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2003","2003","PER","Persons","0","Units",,,1948858,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2004","2004","PER","Persons","0","Units",,,1942077,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2005","2005","PER","Persons","0","Units",,,1935112,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2006","2006","PER","Persons","0","Units",,,1927949,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2007","2007","PER","Persons","0","Units",,,1920608,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2008","2008","PER","Persons","0","Units",,,1913077,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2009","2009","PER","Persons","0","Units",,,1905368,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2010","2010","PER","Persons","0","Units",,,1895259,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2011","2011","PER","Persons","0","Units",,,1886317,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2012","2012","PER","Persons","0","Units",,,1877066,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2013","2013","PER","Persons","0","Units",,,1867511,,
"PL010","Katowice","POP_15_64","Population, Total, Working age (15-64)","2014","2014","PER","Persons","0","Units",,,1857664,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2000","2000","RATIO","Ratio","0","Units",,,39.13,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2001","2001","RATIO","Ratio","0","Units",,,38.52,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2002","2002","RATIO","Ratio","0","Units",,,37.92,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2003","2003","RATIO","Ratio","0","Units",,,37.32,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2004","2004","RATIO","Ratio","0","Units",,,36.72,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2005","2005","RATIO","Ratio","0","Units",,,36.12,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2006","2006","RATIO","Ratio","0","Units",,,35.53,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2007","2007","RATIO","Ratio","0","Units",,,34.93,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2008","2008","RATIO","Ratio","0","Units",,,34.34,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2009","2009","RATIO","Ratio","0","Units",,,33.75,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2010","2010","RATIO","Ratio","0","Units",,,33.17,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2011","2011","RATIO","Ratio","0","Units",,,32.58,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2012","2012","RATIO","Ratio","0","Units",,,32,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2013","2013","RATIO","Ratio","0","Units",,,31.42,,
"US251","Clearwater/Saint Petersburg","POP_DEP_RATIO_OLD","Old-age-dependency ratio","2014","2014","RATIO","Ratio","0","Units",,,30.85,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2000","2000","PER","Persons","0","Units",,,894717,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2001","2001","PER","Persons","0","Units",,,902431,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2002","2002","PER","Persons","0","Units",,,906300,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2003","2003","PER","Persons","0","Units",,,910328,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2004","2004","PER","Persons","0","Units",,,910536,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2005","2005","PER","Persons","0","Units",,,909318,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2006","2006","PER","Persons","0","Units",,,906811,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2007","2007","PER","Persons","0","Units",,,905931,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2008","2008","PER","Persons","0","Units",,,907377,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2009","2009","PER","Persons","0","Units",,,912216,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2010","2010","PER","Persons","0","Units",,,917725,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2011","2011","PER","Persons","0","Units",,,921709,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2012","2012","PER","Persons","0","Units",,,923575,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2013","2013","PER","Persons","0","Units",,,927384,,
"NOR","Norway","POP_0_14","Population, Total, Youth (0-14)","2014","2014","PER","Persons","0","Units",,,930801,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2000","2000","PER","Persons","0","Units",,,5396769,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2001","2001","PER","Persons","0","Units",,,5423750,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2002","2002","PER","Persons","0","Units",,,5468650,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2003","2003","PER","Persons","0","Units",,,5510504,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2004","2004","PER","Persons","0","Units",,,5551836,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2005","2005","PER","Persons","0","Units",,,5570381,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2006","2006","PER","Persons","0","Units",,,5584114,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2007","2007","PER","Persons","0","Units",,,5589077,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2008","2008","PER","Persons","0","Units",,,5606753,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2009","2009","PER","Persons","0","Units",,,5624765,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2010","2010","PER","Persons","0","Units",,,5633091,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2011","2011","PER","Persons","0","Units",,,5663159,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2012","2012","PER","Persons","0","Units",,,5687630,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2013","2013","PER","Persons","0","Units",,,5705240,,
"AUT","Austria","POP_15_64","Population, Total, Working age (15-64)","2014","2014","PER","Persons","0","Units",,,5731314,,
"NO001","Oslo","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2000","2000","RATIO","Ratio","0","Units",,,28.72,,
"NO001","Oslo","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2001","2001","RATIO","Ratio","0","Units",,,28.62,,
"NO001","Oslo","POP_DEP_RATIO_YOUNG","Youth-dependency ratio","2002","2002","RATIO","Ratio","0","Units",,,28.5,,
